,house_lat,house_long,distance (m),duration (s),travel_mode
167,41.141764839822955,-8.613161057563643,4254,908,driving
168,41.141764839822955,-8.613161057563643,1888,522,driving
169,41.141764839822955,-8.613161057563643,3685,779,driving
0,41.1564238,-8.6249723,2199,901,transit
1,41.1564238,-8.6249723,3240,1083,transit
2,41.1564238,-8.6249723,1246,891,transit
3,41.1564238,-8.6249723,574,444,transit
4,41.1564238,-8.6249723,4038,1179,transit
5,41.1564238,-8.6249723,3612,1312,transit
6,41.1564238,-8.6249723,3792,1201,transit
7,41.1564238,-8.6249723,4243,1341,transit
8,41.1564238,-8.6249723,3348,1091,transit
9,41.1564238,-8.6249723,1614,649,transit
10,41.1564238,-8.6249723,4488,1109,transit
11,41.1564238,-8.6249723,2608,882,transit
12,41.1564238,-8.6249723,3531,1172,transit
13,41.1564238,-8.6249723,2402,930,transit
14,41.1564238,-8.6249723,4548,1780,transit
15,41.1564238,-8.6249723,2769,1117,transit
16,41.1564238,-8.6249723,3865,1565,transit
17,41.1427507,-8.6125743,1533,817,transit
18,41.1427507,-8.6125743,3549,1338,transit
19,41.1427507,-8.6125743,2566,857,transit
20,41.1427507,-8.6125743,3809,1455,transit
21,41.1427507,-8.6125743,2525,770,transit
22,41.1427507,-8.6125743,6870,1950,transit
23,41.1427507,-8.6125743,3731,1598,transit
24,41.1427507,-8.6125743,2138,1310,transit
25,41.1427507,-8.6125743,3419,1404,transit
26,41.1427507,-8.6125743,4207,1307,transit
27,41.1427507,-8.6125743,2841,831,transit
28,41.1427507,-8.6125743,1092,931,transit
29,41.1427507,-8.6125743,1171,438,transit
30,41.1427507,-8.6125743,803,670,transit
31,41.1427507,-8.6125743,3957,1776,transit
32,41.1427507,-8.6125743,1221,1073,transit
33,41.1427507,-8.6125743,3275,1561,transit
34,41.150854229226546,-8.61149108574201,479,439,transit
35,41.150854229226546,-8.61149108574201,2574,735,transit
36,41.150854229226546,-8.61149108574201,2794,1129,transit
37,41.150854229226546,-8.61149108574201,2989,868,transit
38,41.150854229226546,-8.61149108574201,3179,757,transit
39,41.150854229226546,-8.61149108574201,6242,1280,transit
40,41.150854229226546,-8.61149108574201,3184,1133,transit
41,41.150854229226546,-8.61149108574201,1300,852,transit
42,41.150854229226546,-8.61149108574201,2691,1078,transit
43,41.150854229226546,-8.61149108574201,3152,872,transit
44,41.150854229226546,-8.61149108574201,3496,818,transit
45,41.150854229226546,-8.61149108574201,562,431,transit
46,41.150854229226546,-8.61149108574201,1959,368,transit
47,41.150854229226546,-8.61149108574201,367,239,transit
48,41.150854229226546,-8.61149108574201,3369,1443,transit
49,41.150854229226546,-8.61149108574201,349,299,transit
50,41.150854229226546,-8.61149108574201,3042,621,transit
51,41.20441494400505,-8.713358515794797,12416,3575,transit
52,41.20441494400505,-8.713358515794797,16217,4071,transit
53,41.20441494400505,-8.713358515794797,11536,3066,transit
54,41.20441494400505,-8.713358515794797,10088,2552,transit
55,41.20441494400505,-8.713358515794797,16194,3931,transit
56,41.20441494400505,-8.713358515794797,9927,3078,transit
57,41.20441494400505,-8.713358515794797,20432,4958,transit
58,41.20441494400505,-8.713358515794797,18001,4598,transit
59,41.20441494400505,-8.713358515794797,16255,4106,transit
60,41.20441494400505,-8.713358515794797,11908,3124,transit
61,41.20441494400505,-8.713358515794797,16517,3992,transit
62,41.20441494400505,-8.713358515794797,13905,3942,transit
63,41.20441494400505,-8.713358515794797,14840,3635,transit
64,41.20441494400505,-8.713358515794797,13176,3319,transit
65,41.20441494400505,-8.713358515794797,17489,4726,transit
66,41.20441494400505,-8.713358515794797,13047,3247,transit
67,41.20441494400505,-8.713358515794797,17441,4911,transit
68,41.1404185646118,-8.613805075155247,2544,1538,transit
69,41.1404185646118,-8.613805075155247,3857,1667,transit
70,41.1404185646118,-8.613805075155247,2101,763,transit
71,41.1404185646118,-8.613805075155247,3158,1451,transit
72,41.1404185646118,-8.613805075155247,3334,1256,transit
73,41.1404185646118,-8.613805075155247,6152,1954,transit
74,41.1404185646118,-8.613805075155247,4602,1882,transit
75,41.1404185646118,-8.613805075155247,3550,1979,transit
76,41.1404185646118,-8.613805075155247,3727,1733,transit
77,41.1404185646118,-8.613805075155247,3645,1547,transit
78,41.1404185646118,-8.613805075155247,3650,1317,transit
79,41.1404185646118,-8.613805075155247,2413,1331,transit
80,41.1404185646118,-8.613805075155247,2052,896,transit
81,41.1404185646118,-8.613805075155247,1184,715,transit
82,41.1404185646118,-8.613805075155247,4339,1850,transit
83,41.1404185646118,-8.613805075155247,1400,1288,transit
84,41.1404185646118,-8.613805075155247,3657,1635,transit
85,41.140582894587105,-8.614647448494276,2452,1467,transit
86,41.140582894587105,-8.614647448494276,3765,1596,transit
87,41.140582894587105,-8.614647448494276,2054,722,transit
88,41.140582894587105,-8.614647448494276,3066,1380,transit
89,41.140582894587105,-8.614647448494276,3242,1185,transit
90,41.140582894587105,-8.614647448494276,6060,1883,transit
91,41.140582894587105,-8.614647448494276,4510,1811,transit
92,41.140582894587105,-8.614647448494276,3458,1908,transit
93,41.140582894587105,-8.614647448494276,3635,1662,transit
94,41.140582894587105,-8.614647448494276,3554,1476,transit
95,41.140582894587105,-8.614647448494276,3558,1246,transit
96,41.140582894587105,-8.614647448494276,2321,1260,transit
97,41.140582894587105,-8.614647448494276,1960,825,transit
98,41.140582894587105,-8.614647448494276,1092,644,transit
99,41.140582894587105,-8.614647448494276,4247,1779,transit
100,41.140582894587105,-8.614647448494276,1308,1216,transit
101,41.140582894587105,-8.614647448494276,3565,1564,transit
102,41.142145919582674,-8.61374925523519,1576,908,transit
103,41.142145919582674,-8.61374925523519,3591,1429,transit
104,41.142145919582674,-8.61374925523519,2496,789,transit
105,41.142145919582674,-8.61374925523519,3852,1546,transit
106,41.142145919582674,-8.61374925523519,3068,1018,transit
107,41.142145919582674,-8.61374925523519,6913,2041,transit
108,41.142145919582674,-8.61374925523519,4316,1664,transit
109,41.142145919582674,-8.61374925523519,3211,1996,transit
110,41.142145919582674,-8.61374925523519,3461,1495,transit
111,41.142145919582674,-8.61374925523519,3361,1326,transit
112,41.142145919582674,-8.61374925523519,3384,1079,transit
113,41.142145919582674,-8.61374925523519,1134,1022,transit
114,41.142145919582674,-8.61374925523519,1714,669,transit
115,41.142145919582674,-8.61374925523519,906,644,transit
116,41.142145919582674,-8.61374925523519,4000,1867,transit
117,41.142145919582674,-8.61374925523519,1115,1066,transit
118,41.142145919582674,-8.61374925523519,3318,1652,transit
119,41.14214101346732,-8.613394163295458,1603,935,transit
120,41.14214101346732,-8.613394163295458,3619,1456,transit
121,41.14214101346732,-8.613394163295458,2524,816,transit
122,41.14214101346732,-8.613394163295458,3879,1573,transit
123,41.14214101346732,-8.613394163295458,3095,1045,transit
124,41.14214101346732,-8.613394163295458,6940,2068,transit
125,41.14214101346732,-8.613394163295458,4310,1689,transit
126,41.14214101346732,-8.613394163295458,3239,2023,transit
127,41.14214101346732,-8.613394163295458,3489,1522,transit
128,41.14214101346732,-8.613394163295458,3354,1351,transit
129,41.14214101346732,-8.613394163295458,3411,1106,transit
130,41.14214101346732,-8.613394163295458,1162,1049,transit
131,41.14214101346732,-8.613394163295458,1741,696,transit
132,41.14214101346732,-8.613394163295458,933,671,transit
133,41.14214101346732,-8.613394163295458,4028,1894,transit
134,41.14214101346732,-8.613394163295458,1109,1091,transit
135,41.14214101346732,-8.613394163295458,3346,1679,transit
136,41.141764839822955,-8.613161057563643,1649,987,transit
137,41.141764839822955,-8.613161057563643,3665,1508,transit
138,41.141764839822955,-8.613161057563643,2184,817,transit
139,41.141764839822955,-8.613161057563643,3925,1625,transit
140,41.141764839822955,-8.613161057563643,3141,1097,transit
141,41.141764839822955,-8.613161057563643,6986,2120,transit
142,41.141764839822955,-8.613161057563643,4356,1741,transit
143,41.141764839822955,-8.613161057563643,3285,2075,transit
144,41.141764839822955,-8.613161057563643,3535,1574,transit
145,41.141764839822955,-8.613161057563643,3401,1403,transit
146,41.141764839822955,-8.613161057563643,3457,1158,transit
147,41.141764839822955,-8.613161057563643,1208,1101,transit
148,41.141764839822955,-8.613161057563643,1787,748,transit
149,41.141764839822955,-8.613161057563643,1183,701,transit
150,41.141764839822955,-8.613161057563643,4074,1946,transit
151,41.141764839822955,-8.613161057563643,1155,1143,transit
152,41.141764839822955,-8.613161057563643,3392,1731,transit
