,house_lat,house_long,distance (m),duration (s),travel_mode
49,41.141764839822955,-8.613161057563643,5907,922,driving
0,41.1564238,-8.6249723,2053,717,transit
1,41.1564238,-8.6249723,1483,685,transit
2,41.1564238,-8.6249723,946,713,transit
3,41.1564238,-8.6249723,631,487,transit
4,41.1564238,-8.6249723,3193,852,transit
5,41.1427507,-8.6125743,1937,848,transit
6,41.1427507,-8.6125743,4329,1614,transit
7,41.1427507,-8.6125743,3095,1372,transit
8,41.1427507,-8.6125743,3847,1258,transit
9,41.1427507,-8.6125743,6287,1878,transit
10,41.150854229226546,-8.61149108574201,140,106,transit
11,41.150854229226546,-8.61149108574201,2681,896,transit
12,41.150854229226546,-8.61149108574201,979,737,transit
13,41.150854229226546,-8.61149108574201,2412,700,transit
14,41.150854229226546,-8.61149108574201,5167,1395,transit
15,41.20441494400505,-8.713358515794797,13542,3570,transit
16,41.20441494400505,-8.713358515794797,9530,2417,transit
17,41.20441494400505,-8.713358515794797,11707,3277,transit
18,41.20441494400505,-8.713358515794797,10058,2530,transit
19,41.20441494400505,-8.713358515794797,9535,2786,transit
20,41.1404185646118,-8.613805075155247,2273,1162,transit
21,41.1404185646118,-8.613805075155247,3871,1710,transit
22,41.1404185646118,-8.613805075155247,2181,1829,transit
23,41.1404185646118,-8.613805075155247,3389,1354,transit
24,41.1404185646118,-8.613805075155247,5854,2246,transit
25,41.140582894587105,-8.614647448494276,1934,1105,transit
26,41.140582894587105,-8.614647448494276,3917,1934,transit
27,41.140582894587105,-8.614647448494276,3030,1887,transit
28,41.140582894587105,-8.614647448494276,3297,1283,transit
29,41.140582894587105,-8.614647448494276,5762,2175,transit
30,41.142145919582674,-8.61374925523519,1408,944,transit
31,41.142145919582674,-8.61374925523519,4372,1705,transit
32,41.142145919582674,-8.61374925523519,3138,1463,transit
33,41.142145919582674,-8.61374925523519,3890,1349,transit
34,41.142145919582674,-8.61374925523519,6330,1969,transit
35,41.14214101346732,-8.613394163295458,1435,971,transit
36,41.14214101346732,-8.613394163295458,4399,1732,transit
37,41.14214101346732,-8.613394163295458,3165,1490,transit
38,41.14214101346732,-8.613394163295458,3917,1376,transit
39,41.14214101346732,-8.613394163295458,6357,1996,transit
40,41.141764839822955,-8.613161057563643,1761,1026,transit
41,41.141764839822955,-8.613161057563643,3626,1566,transit
42,41.141764839822955,-8.613161057563643,2025,1699,transit
43,41.141764839822955,-8.613161057563643,3144,1210,transit
44,41.141764839822955,-8.613161057563643,5609,2102,transit
