,house_lat,house_long,distance (m),duration (s),travel_mode
96,41.142145919582674,-8.61374925523519,3769,1986,transit
97,41.142145919582674,-8.61374925523519,2997,1295,transit
98,41.14214101346732,-8.613394163295458,1610,1137,transit
99,41.14214101346732,-8.613394163295458,2627,1396,transit
100,41.14214101346732,-8.613394163295458,433,497,transit
101,41.14214101346732,-8.613394163295458,1267,1178,transit
102,41.14214101346732,-8.613394163295458,1110,996,transit
103,41.14214101346732,-8.613394163295458,705,725,transit
104,41.14214101346732,-8.613394163295458,754,791,transit
105,41.14214101346732,-8.613394163295458,2763,1019,transit
106,41.14214101346732,-8.613394163295458,309,331,transit
107,41.14214101346732,-8.613394163295458,4164,1565,transit
108,41.14214101346732,-8.613394163295458,2996,1467,transit
109,41.14214101346732,-8.613394163295458,1011,881,transit
110,41.14214101346732,-8.613394163295458,3797,2013,transit
111,41.14214101346732,-8.613394163295458,2990,1320,transit
112,41.141764839822955,-8.613161057563643,1800,1303,transit
113,41.141764839822955,-8.613161057563643,1711,1560,transit
114,41.141764839822955,-8.613161057563643,479,549,transit
115,41.141764839822955,-8.613161057563643,1313,1231,transit
116,41.141764839822955,-8.613161057563643,1157,1049,transit
117,41.141764839822955,-8.613161057563643,751,778,transit
118,41.141764839822955,-8.613161057563643,800,843,transit
119,41.141764839822955,-8.613161057563643,2809,1071,transit
120,41.141764839822955,-8.613161057563643,355,383,transit
121,41.141764839822955,-8.613161057563643,4210,1617,transit
122,41.141764839822955,-8.613161057563643,3042,1519,transit
123,41.141764839822955,-8.613161057563643,1057,933,transit
124,41.141764839822955,-8.613161057563643,3843,2065,transit
125,41.141764839822955,-8.613161057563643,3037,1372,transit
