,house_lat,house_long,distance (m),duration (s),travel_mode
1,41.1564238,-8.6249723,3946,1669,transit
2,41.1564238,-8.6249723,2007,847,transit
3,41.1564238,-8.6249723,1852,1328,transit
4,41.1427507,-8.6125743,632,552,transit
5,41.1427507,-8.6125743,3318,758,transit
6,41.1427507,-8.6125743,2033,1058,transit
7,41.1427507,-8.6125743,2714,661,transit
8,41.150854229226546,-8.61149108574201,1962,775,transit
9,41.150854229226546,-8.61149108574201,4753,1705,transit
10,41.150854229226546,-8.61149108574201,1799,834,transit
11,41.150854229226546,-8.61149108574201,2786,1383,transit
12,41.20441494400505,-8.713358515794797,14002,3746,transit
13,41.20441494400505,-8.713358515794797,13974,3909,transit
14,41.20441494400505,-8.713358515794797,12283,3004,transit
15,41.20441494400505,-8.713358515794797,12142,3503,transit
16,41.1404185646118,-8.613805075155247,1115,1069,transit
17,41.1404185646118,-8.613805075155247,2853,664,transit
18,41.1404185646118,-8.613805075155247,1379,837,transit
19,41.1404185646118,-8.613805075155247,2249,567,transit
20,41.140582894587105,-8.614647448494276,1095,713,transit
21,41.140582894587105,-8.614647448494276,2806,623,transit
22,41.140582894587105,-8.614647448494276,1332,796,transit
23,41.140582894587105,-8.614647448494276,2202,526,transit
24,41.142145919582674,-8.61374925523519,909,713,transit
25,41.142145919582674,-8.61374925523519,3248,690,transit
26,41.142145919582674,-8.61374925523519,1815,1009,transit
27,41.142145919582674,-8.61374925523519,2644,593,transit
28,41.14214101346732,-8.613394163295458,831,806,transit
29,41.14214101346732,-8.613394163295458,3276,717,transit
30,41.14214101346732,-8.613394163295458,1809,1034,transit
31,41.14214101346732,-8.613394163295458,2672,620,transit
32,41.141764839822955,-8.613161057563643,877,859,transit
33,41.141764839822955,-8.613161057563643,2936,718,transit
34,41.141764839822955,-8.613161057563643,1855,1086,transit
35,41.141764839822955,-8.613161057563643,2332,621,transit
